x_pos,y_pos,z_pos,w_ori,x_ori,y_ori,z_ori,p_r_y
423.58050537109375,-250.3549041748047,1.9787739515304565,0.295164555311203,0.881938636302948,0.3669007420539856,0.02111715078353882,"(0.18031972776439972, 2.5652443978524397, 0.7348896075232859)"
-291.0132141113281,-504.7284240722656,-0.4614819586277008,0.08592233806848526,0.9793021082878113,0.18284274637699127,-0.012381144799292088,"(0.05569911054704739, 2.9768336613942705, 0.3645638715885275)"
140.22366333007812,28.463302612304688,-0.8030914664268494,0.7317237854003906,-0.6808972954750061,-0.007585066370666027,0.030030082911252975,"(0.029798867419810277, -1.4980572676128414, 0.05432758185167348)"
-70.7485122680664,-36.061805725097656,0.08397246897220612,1.0,0.00014474884665105492,-3.245832704124041e-05,0.00018103233014699072,"(-6.496906257017698e-05, 0.0002894859459431679, 0.0003620552723572304)"
531.4702758789062,-291.9141845703125,4.611851692199707,0.9999847412109375,-0.00465558934956789,-0.002971668029204011,-0.0001555148628540337,"(-0.005944728411161419, -0.009310411365543267, -0.00028336025844061323)"
-329.0739440917969,-235.1189422607422,0.09391525387763977,1.0,7.44130666134879e-05,0.00019693477952387184,1.3934041817265097e-05,"(0.0003938674954817291, 0.00014883163351558435, 2.7897394843766912e-05)"
329.83367919921875,387.06561279296875,1.1599161624908447,1.0,-0.000121173812658526,-0.00011950732005061582,1.1115010067896947e-07,"(-0.00023901461544000596, -0.00024234766117824593, 2.51262523757274e-07)"
75.65581512451172,-307.8880920410156,2.8337950706481934,0.9999242424964905,-0.010171889327466488,-0.006921067368239164,-0.0003154114237986505,"(-0.013847945340089826, -0.020341224421829437, -0.000490021398919212)"
-62.72418975830078,249.1903076171875,0.08627159148454666,1.0,3.206498877261765e-05,-1.996754690480884e-05,2.77474129006805e-07,"(-3.993511161464219e-05, 6.412996655937497e-05, 5.536677401204977e-07)"
487.7426452636719,35.665828704833984,0.9652772545814514,0.9999935626983643,0.003383094910532236,-0.0011794365709647536,4.307870040065609e-05,"(-0.0023591516241627444, 0.006766115102150766, 7.81767720888e-05)"
254.7821502685547,-42.04869842529297,1.4703848361968994,0.9999411702156067,0.010634776204824448,-0.002126396633684635,-0.00020190054783597589,"(-0.00424826152073963, 0.02127095568279519, -0.0004490089116604288)"
-37.95356750488281,-179.74313354492188,0.6305120587348938,0.9999974966049194,-0.0010409309761598706,-0.0019774320535361767,4.668627661885694e-05,"(-0.003954767320975754, -0.0020820591646156447, 9.748982257772856e-05)"
39.420806884765625,236.2393035888672,0.05483512580394745,1.0,3.7844059988856316e-05,-3.3319338399451226e-05,-9.05348588275956e-06,"(-6.663799160689576e-05, 7.568872353035215e-05, -1.810949368480003e-05)"
-345.3507385253906,-241.29603576660156,0.10649169981479645,0.9999991059303284,-0.0011179633438587189,0.0007415874861180782,-4.0982547943713143e-05,"(0.0014830825558833766, -0.0022359897951917075, -8.362324991993636e-05)"
-79.49894714355469,377.3308410644531,-0.6937730312347412,0.9962210655212402,0.001979624154046178,-0.08680044859647751,0.002315427642315626,"(-0.17382812117800228, 0.0035965340289034506, 0.004335033838467543)"
-91.53689575195312,56.67989730834961,0.08621490001678467,1.0,3.537226439220831e-05,-3.1709641916677356e-05,8.409991778535186e-07,"(-6.34193433719575e-05, 7.074447565012875e-05, 1.6797550754105077e-06)"
190.9060821533203,36.31269836425781,0.19473464787006378,0.9998185634613037,-0.003042561700567603,-0.0018746594432741404,-0.01870984584093094,"(-0.0038624999479036637, -0.00601395127113543, -0.03741049951709952)"
509.9632568359375,3.312180519104004,2.2593753337860107,0.9998862147331238,-0.0023833843879401684,-0.014891878701746464,-0.00032967934384942055,"(-0.02978634429856375, -0.004758536041798038, -0.0005885586269945135)"
310.19720458984375,230.12461853027344,0.09409637004137039,1.0,3.5403842048253864e-05,-2.7179783501196653e-05,-1.863250417954987e-06,"(-5.435943509671787e-05, 7.0807785545779e-05, -3.7284253789512283e-06)"
489.5935974121094,344.30218505859375,2.2587966918945312,0.9997559189796448,0.012581313028931618,-0.018163301050662994,1.3213764759711921e-05,"(-0.03632605663724746, 0.02517527040517454, -0.0004308995590255301)"
-318.8770751953125,-451.69464111328125,0.6837606430053711,0.9995302557945251,0.029755987226963043,-0.006874643266201019,-0.0025554047897458076,"(-0.013591169122809992, 0.05955985895483553, -0.005518070042292622)"
-406.0723876953125,198.55763244628906,-0.09945045411586761,0.9999966025352478,-0.001698019914329052,-0.0019806046038866043,1.9904655346181244e-07,"(-0.003961205433036835, -0.0033960622510985417, 7.124359768718886e-06)"
103.11581420898438,-474.6212463378906,4.28348970413208,0.9999787211418152,-0.004011189099401236,-0.005146945361047983,3.131636185571551e-05,"(-0.01029360222920111, -0.008023040976802724, 0.00010392763934704172)"
4.857764720916748,-245.4324951171875,1.0945632457733154,0.9999351501464844,0.004964086227118969,-0.010246384888887405,-0.00015283498214557767,"(-0.020491357461408517, 0.009932909245529907, -0.0004074635722381266)"
181.9851837158203,-175.81884765625,2.707078695297241,0.999956488609314,-0.00756523571908474,-0.005454193335026503,-0.00022049191466066986,"(-0.010911464696250574, -0.01512888557693032, -0.0003584614717146389)"
-143.97979736328125,-381.9617004394531,1.1925331354141235,1.0,-5.832277747686021e-05,-4.607495793607086e-05,9.716896784084383e-06,"(-9.214878256973591e-05, -0.00011664645112471027, 1.9439168090963828e-05)"
-318.48193359375,-90.85034942626953,1.365870475769043,0.9998881816864014,0.002613078337162733,0.01472565345466137,3.565088991308585e-05,"(0.029452085126099686, 0.005228913759037929, 0.0001483167017889543)"
-398.5729675292969,332.5882263183594,-0.141499862074852,0.9999980926513672,-0.001395114348269999,-0.0013268996262922883,0.0002848782460205257,"(-0.002653002427564428, -0.00279099282982262, 0.0005734598082872508)"
-331.49371337890625,-442.4375,1.2654906511306763,0.9999985694885254,-0.0013562713284045458,0.0010416884906589985,-7.129144796635956e-05,"(0.0020831821266420972, -0.0027126965165061565, -0.00014540863245566905)"
116.9460220336914,-491.9709777832031,3.93080735206604,0.9991523623466492,-0.01681474968791008,-0.03757133707404137,-0.0005327982944436371,"(-0.07516766324109245, -0.03366235133873604, 0.00019937489549142889)"
0.48724496364593506,386.1317138671875,0.07891219854354858,0.9999956488609314,2.15882664633682e-05,-0.00012802718265447766,0.0029532634653151035,"(-0.0002561807656601844, 4.24201504621452e-05, 0.005906530240112081)"
-349.3739318847656,-372.8955078125,0.7155640721321106,0.9999581575393677,0.006658490281552076,0.006269542500376701,0.00010583776020212099,"(0.012537479350301696, 0.013319191025504294, 0.0002951812425116655)"
-101.3564224243164,-356.3402404785156,1.187414526939392,0.9999985098838806,-0.0015007642796263099,-0.000758013513404876,0.0002520152775105089,"(-0.0015152689165535387, -0.0030019141034682895, 0.0005063056060461189)"
-355.1000061035156,-535.8969116210938,3.384807586669922,0.989936888217926,-0.13990801572799683,0.021229125559329987,0.00020201131701469421,"(0.042099950260637356, -0.28091748541633, -0.005545234627142992)"
142.821044921875,129.06898498535156,0.09419845044612885,1.0,7.810438546584919e-05,-1.0671374184312299e-05,-2.7429723559180275e-05,"(-2.133846360683976e-05, 0.00015620935702823638, -5.486111412061562e-05)"
-58.3585090637207,-164.17637634277344,0.5606773495674133,0.9999991059303284,-0.0011640865122899413,0.0006625308305956423,2.9911492674727924e-05,"(0.0013251305034392663, -0.002328135455690715, 5.828049665820524e-05)"
-12.345803260803223,380.7615051269531,0.06263770908117294,1.0,3.206934343324974e-05,-2.3722646801616065e-05,7.607697249945033e-10,"(-4.7445293669827236e-05, 6.413868694656974e-05, 3.5135588436144505e-17)"
427.5341796875,305.56463623046875,-0.8940527439117432,0.9966696500778198,0.01481652446091175,-0.02409607730805874,-0.07648184895515442,"(-0.045781258166736685, 0.03326116199494672, -0.15393620490857152)"
-244.69686889648438,-449.9865417480469,1.1288223266601562,0.9999999403953552,6.907230999786407e-05,-0.00015075792907737195,-0.00025778356939554214,"(-0.00030148023333670274, 0.00013822234431748164, -0.0005155879807319022)"
-139.8536834716797,-105.80580139160156,0.07014663517475128,0.9999998807907104,-0.0004556809435598552,7.412096601910889e-05,0.0001905212993733585,"(0.00014841554876219833, -0.000911333671416619, 0.0003809750157112446)"
-339.182373046875,384.53533935546875,-0.6404086947441101,0.9997844696044922,-0.018408020958304405,0.00935587752610445,-0.0021429143380373716,"(0.018629906114929724, -0.03686294820509313, -0.004630171351433279)"
359.7540283203125,-164.06878662109375,3.9226903915405273,0.9999657869338989,-0.007835647091269493,-0.002554248785600066,-0.0007233702344819903,"(-0.00511968130699762, -0.015667909039717026, -0.001406681486628215)"
101.25382232666016,-415.6524963378906,3.953594923019409,0.999886155128479,0.007952933199703693,-0.01222065556794405,-0.0038935700431466103,"(-0.024379012829855173, 0.016004658444681248, -0.007983090645467077)"
502.8577880859375,197.06231689453125,2.188023090362549,0.9999938607215881,-0.00031181605299934745,-0.0034074813593178988,0.0007917594048194587,"(-0.0068144798537956965, -0.0006290387349777969, 0.0015856715841054512)"
315.758056640625,206.31121826171875,0.09420058876276016,1.0,3.3531003282405436e-05,-2.3186197722679935e-05,2.3941868221299956e-07,"(-4.637241151787699e-05, 6.706199558476457e-05, 4.772824519953001e-07)"
-135.4755401611328,249.6502227783203,0.05488280951976776,1.0,3.239980651414953e-05,-2.4259086785605177e-05,6.036116673158176e-08,"(-4.8518177501626006e-05, 6.47996102213039e-05, 1.1915035416727743e-07)"
-392.6175842285156,88.1307144165039,2.2065041065216064,0.9979209303855896,-0.06406467407941818,-0.007039274089038372,0.00022025962243787944,"(-0.014021515615085347, -0.12822975168146478, 0.0013416732639787527)"
132.79209899902344,-178.17453002929688,2.163817882537842,0.9999474287033081,-0.007863740436732769,-0.0065727136097848415,-0.0002863053232431412,"(-0.013149617961082731, -0.01572489794096314, -0.0004692489021424033)"
142.70095825195312,177.93724060058594,0.09419853240251541,1.0,3.817541437456384e-05,-2.1576865037786774e-05,3.6563679373102786e-07,"(-4.31537580056396e-05, 7.635081311580872e-05, 7.296261766140494e-07)"
81.15773010253906,7.4384660720825195,0.09369064122438431,1.0,3.4888795198639855e-05,-1.8894659660873003e-05,3.9098122783798317e-07,"(-3.778934661246806e-05, 6.97775757288111e-05, 7.806440324109265e-07)"
259.3943786621094,222.96051025390625,0.0941120907664299,1.0,2.7659958504955284e-05,-2.42590467678383e-05,1.4803747490077512e-06,"(-4.851817544892026e-05, 5.53198452782776e-05, 2.9594074930491287e-06)"
74.57756042480469,-369.91351318359375,3.0787506103515625,0.9995448589324951,-0.029653307050466537,0.0015205837553367019,0.005331450141966343,"(0.003355979906121064, -0.05929848699927067, 0.010568122713335968)"
380.96197509765625,-433.1494445800781,4.729122161865234,0.9999845623970032,-0.00045789493015035987,-0.0017015243647620082,0.005266676191240549,"(-0.0033981795661017413, -0.0009337040051152972, 0.010535003709936827)"
-19.890623092651367,181.55279541015625,-0.12856429815292358,0.9987621903419495,-0.04419640079140663,0.022761302068829536,-0.0016370496014133096,"(0.045337082180519836, -0.0885645295789447, -0.005287439465987995)"
525.3167724609375,35.3537483215332,2.2343363761901855,0.9989290237426758,-0.03913303464651108,-0.02464934065937996,-0.001346945995464921,"(-0.0493713586958288, -0.07829110355899133, -0.0007627293658133265)"
206.34793090820312,256.8014831542969,0.09457366913557053,1.0,-8.520451956428587e-06,-0.00012034188694087788,1.3811042663292028e-05,"(-0.00024068354085284688, -1.7044228501225714e-05, 2.762413686474272e-05)"
-375.15045166015625,-342.68524169921875,0.8506036400794983,0.9999879598617554,-0.00479063531383872,-0.0010495027527213097,9.377273818245158e-05,"(-0.0020980833104213502, -0.009581519791126807, 0.00019759922438680036)"
-408.9225769042969,-521.7637939453125,4.876143455505371,0.9999985098838806,0.0012888843193650246,0.0011312966234982014,-1.8555886072135763e-07,"(0.00226259228428749, 0.0025777738307795205, 2.5451103033427987e-06)"
-411.58355712890625,-513.0592651367188,3.718088388442993,0.9925723671913147,-0.09389631450176239,0.07029075175523758,0.03229425102472305,"(0.146121367125548, -0.18486790086249205, 0.051479777138005396)"
546.9019165039062,-191.2387237548828,5.317996025085449,0.9554157853126526,-0.01221553236246109,-0.2946222424507141,0.015137206763029099,"(-0.5975318024309026, -0.03903289027260751, 0.04370741826877019)"
184.75120544433594,-61.19740676879883,1.1769002676010132,0.9999456405639648,-0.006130693480372429,-0.00443910900503397,0.00716335978358984,"(-0.008790015860980238, -0.012325106484581587, 0.0143814217065214)"
521.0170288085938,161.44345092773438,2.08846378326416,0.9999639987945557,0.007196199148893356,-0.0045035709626972675,-8.02414579084143e-05,"(-0.009005784524335585, 0.014393683574070894, -0.000225303463663036)"
289.7266540527344,295.9056701660156,0.09411323070526123,1.0,2.7975482225883752e-05,-2.7418142053647898e-05,-2.655490334291244e-07,"(-5.483626927705353e-05, 5.595097912680504e-05, -5.32632139150468e-07)"
-348.6060791015625,309.3287353515625,-0.12036681920289993,0.9997971057891846,-0.017323389649391174,0.009775226935744286,-0.0032035410404205322,"(0.01943671861518897, -0.034715909229853875, -0.006745787595146102)"
342.6091613769531,-461.1448059082031,4.723962306976318,0.9999816417694092,0.00421086186543107,-0.003160565160214901,-0.003013084875419736,"(-0.006295680496019144, 0.008440882735215195, -0.006052833439644476)"
314.5655517578125,-110.4200439453125,3.014378547668457,0.9996336698532104,0.019620446488261223,-0.018419697880744934,0.00288737122900784,"(-0.036947609187756345, 0.03915687151324647, 0.005053291891529907)"
-109.88585662841797,-185.2053985595703,0.11440207809209824,0.9999816417694092,0.0033735609613358974,-0.005014711059629917,-0.00024326477432623506,"(-0.010027764717639555, 0.006749828479087753, -0.0005203816707929963)"
-302.0799865722656,120.73661804199219,0.5408520102500916,0.9998801350593567,-0.013211309909820557,-0.008074884302914143,0.00023345995577983558,"(-0.01614236523402486, -0.026429742892239635, 0.0006803122292990045)"
410.92510986328125,-258.65191650390625,4.1505961418151855,0.9999375343322754,0.01097802072763443,0.0019283564761281013,-0.0008550520287826657,"(0.0038752552973974957, 0.021953300442419547, -0.001667671455236689)"
-351.62652587890625,264.6868591308594,-0.09366325289011002,1.0,7.2256120802194346e-06,-2.3185670215752907e-05,7.415135769406334e-05,"(-4.637241202601753e-05, 1.4447785678624677e-05, 0.00014830238102988096)"
65.37317657470703,-486.6000671386719,3.8310465812683105,0.9999803304672241,-0.0011286791414022446,-0.006162671837955713,-0.00010202528937952593,"(-0.012325643635781272, -0.0022562296817030822, -0.00019014965173521335)"
50.54340744018555,292.7095947265625,0.09380477666854858,1.0,-2.7997284632874653e-05,-0.00022899686882738024,-0.00014887710858602077,"(-0.00045800208997653365, -5.5926390377215484e-05, -0.0002977414302181333)"
255.41087341308594,-286.24322509765625,4.240752696990967,0.99998539686203,-0.005376442801207304,0.0005785413086414337,0.00014218740398064256,"(0.001158594904339985, -0.010752778479615265, 0.0002781498569613606)"
-76.2516860961914,0.5992988348007202,0.08636115491390228,1.0,3.6826128052780405e-05,-2.026560832746327e-05,-7.982020520103106e-07,"(-4.053115787664184e-05, 7.365228858474794e-05, -1.5978967131084626e-06)"
512.5723266601562,62.44535446166992,1.2200616598129272,0.9990724325180054,-0.04175401106476784,0.009126578457653522,-0.0052524469792842865,"(0.017798544135091163, -0.08363714364679295, -0.01125931369332491)"
513.1663208007812,-448.39703369140625,4.915190696716309,0.9999623894691467,-0.0026997714303433895,0.004246494732797146,-0.007054741960018873,"(0.008454678383445213, -0.005459477874870118, -0.014132857957816724)"
-69.55191802978516,-23.59465789794922,0.08706588298082352,1.0,5.466875882120803e-05,-5.603229055850534e-06,-7.190227734099608e-06,"(-1.1205671950283849e-05, 0.00010933759844411646, -1.4381068112753561e-05)"
204.8232421875,349.62359619140625,0.09390807896852493,1.0,2.9296817956492305e-05,-2.3961103579495102e-05,-1.3308783763932297e-06,"(-4.792212919632961e-05, 5.8593699792422495e-05, -2.6631607240268323e-06)"
-99.7167739868164,-132.88238525390625,0.32069647312164307,0.9999762177467346,-0.0028015815187245607,-0.006298057734966278,0.00010984971595462412,"(-0.012595533438984436, -0.005604887399698144, 0.00025500348159444803)"
-75.32581329345703,-412.26849365234375,1.5135607719421387,0.9999626874923706,0.0037299329414963722,0.007783523295074701,0.0003558137977961451,"(0.01556443983267677, 0.007466100181235325, 0.0007697583946599745)"
89.78008270263672,-465.06280517578125,4.108764171600342,0.9999683499336243,-0.003959469497203827,-0.006896163336932659,5.187791975913569e-05,"(-0.01379191656631657, -0.00792023994503201, 0.0001583779159069702)"
26.446184158325195,-118.74745178222656,0.12260489910840988,0.9977923035621643,-0.03694647178053856,0.05518147721886635,-0.0007390093524008989,"(0.11028814419937301, -0.0743309860700884, -0.005586246003513374)"
-363.5650329589844,182.5491180419922,-0.09581008553504944,0.9998510479927063,-0.015261308290064335,-0.008024603128433228,0.0007975036278367043,"(-0.016023159424489744, -0.030539536128899262, 0.0018399387880338185)"
-176.7806854248047,-424.53948974609375,1.2028576135635376,0.9999932050704956,0.0005947753670625389,0.0023653244134038687,0.0027504079043865204,"(0.00472736254043644, 0.0012025675924274368, 0.005503681386955103)"
14.510115623474121,187.6066436767578,0.09402831643819809,1.0,3.6907062167301774e-05,-2.1040437786723487e-05,7.765407206150599e-10,"(-4.208087564318612e-05, 7.381412443431075e-05, -4.961357850080922e-17)"
-130.149169921875,276.40106201171875,0.054871976375579834,1.0,3.0450384656433016e-05,-2.396105628577061e-05,2.7260702495368605e-07,"(-4.7922129191861195e-05, 6.090075635653754e-05, 5.437548037704214e-07)"
16.1535587310791,-332.2091369628906,2.261209011077881,0.9999404549598694,-0.007533568888902664,-0.007895136252045631,-0.00013431202387437224,"(-0.015792012350084376, -0.015066568394667522, -0.000149669609881877)"
-197.6474151611328,405.0543518066406,5.227537155151367,0.999995231628418,0.0030172658152878284,0.0006978808669373393,0.00016684381989762187,"(0.0013947487062618538, 0.0060347782292361225, 0.000337897767904622)"
-330.84051513671875,19.11496925354004,4.544756889343262,0.9995138049125671,-0.011057659052312374,0.029151709750294685,0.00021584339265245944,"(0.05831288828035108, -0.022131401949836697, -0.000213585469108279)"
-301.91552734375,-371.35186767578125,1.045103907585144,0.9999262094497681,0.01189709734171629,0.0024689710699021816,8.804805838735774e-05,"(0.004935502771142669, 0.02379540897800108, 0.00023483316317526507)"
-375.2242126464844,252.1421356201172,-0.12140067666769028,0.9996558427810669,0.02347584068775177,-0.011665137484669685,-0.0010303009767085314,"(-0.023275972974218753, 0.04698957376208508, -0.0026083000760608347)"
-425.4508056640625,-459.05621337890625,1.789043664932251,0.9999613165855408,-0.002871926175430417,0.008312035351991653,6.510577804874629e-05,"(0.016624567348128436, -0.005743373054702333, 8.247481214340739e-05)"
248.29843139648438,87.71893310546875,0.109375,0.9999979138374329,-0.0005114679806865752,-0.0001991343597183004,0.0019710694905370474,"(-0.00039625162108866837, -0.0010237191018638674, 0.003942344980366945)"
66.31298828125,-426.26275634765625,3.6392228603363037,0.9999750256538391,-0.0010946579277515411,-0.0069853863678872585,1.2541609066829551e-05,"(-0.013970850845540894, -0.0021896518340647386, 4.0379749529521735e-05)"
